gene	cluster
X236341_at	3
X236345_at	3
X236346_at	3
X236353_at	3
X236354_at	3
X236355_s_at	3
X236367_at	3
X236368_at	3
X236370_at	3
X236375_at	3
X236379_at	3
X236382_at	3
X236386_at	3
X236395_at	3
X236401_at	3
X236404_at	3
X236408_at	3
X236409_at	3
X236414_at	3
X236417_at	3
X236419_at	3
X236420_s_at	3
X236422_at	3
X236429_at	3
X236431_at	3
X236435_at	3
X236437_at	3
X236438_at	3
X236439_at	3
X236450_at	3
X236460_at	3
X236462_at	3
X236469_at	3
X236470_at	3
X236472_at	3
X236474_at	3
X236484_at	3
X236488_s_at	3
X236492_at	3
X236494_x_at	3
X236495_at	3
X236500_at	3
X236505_at	3
X236510_at	3
X236517_at	3
X236520_at	3
X236522_at	3
X236524_at	3
X236528_at	3
X236539_at	3
X236543_at	3
X236545_at	3
X236552_at	3
X236554_x_at	3
X236558_at	3
X236561_at	3
X236562_at	3
X236571_at	3
X236575_at	3
X236590_at	3
X236592_at	3
X236595_at	3
X236599_at	3
X236605_at	3
X236607_at	3
X236610_at	3
X236612_at	3
X236613_at	3
X236617_at	3
X236621_at	3
X236625_at	3
X236645_at	3
X236646_at	3
X236649_at	3
X236659_x_at	3
X236662_at	3
X236663_at	3
X236669_at	3
X236671_at	3
X236673_at	3
X236676_at	3
X236685_at	3
X236692_at	3
X236696_at	3
X236699_at	3
X236700_at	3
X236703_at	3
X236707_at	3
X236708_at	3
X236725_at	3
X236732_at	3
X236733_at	3
X236738_at	3
X236739_at	3
X236742_at	3
X236752_at	3
X236754_at	3
X236755_at	3
X236763_at	3
X236766_at	3
X236769_at	3
X236779_at	3
X236781_at	3
X236782_at	3
X236787_at	3
X236795_at	3
X236796_at	3
X236799_at	3
X236802_at	3
X236808_at	3
X236809_at	3
X236814_at	3
X236815_at	3
X236816_at	3
X236820_at	3
X236829_at	3
X236836_at	3
X236837_x_at	3
X236841_at	3
X236843_at	3
X236846_at	3
X236850_at	3
X236851_x_at	3
X236856_x_at	3
X236862_at	3
X236869_at	3
X236877_at	3
X236878_at	3
X236879_at	3
X236882_at	3
X236883_at	3
X236887_at	3
X236889_at	3
X236900_x_at	3
X236901_at	3
X236905_at	3
X236907_at	3
X236908_at	3
X236910_at	3
X236919_at	3
X236921_at	3
X236924_at	3
X236930_at	3
X236931_at	3
X236936_at	3
X236941_at	3
X236944_at	3
X236946_at	3
X236951_at	3
X236953_s_at	3
X236955_at	3
X236961_at	3
X236962_at	3
X236966_at	3
X236969_at	3
X236975_at	3
X236976_at	3
X236978_at	3
X236995_x_at	3
X236999_at	3
X237001_at	3
X237006_at	3
X237009_at	3
X237018_at	3
X237026_at	3
X237035_at	3
X237051_at	3
X237062_at	3
X237064_x_at	3
X237067_at	3
X237072_at	3
X237076_at	3
X237104_at	3
X237106_at	3
X237107_at	3
X237110_at	3
X237112_at	3
X237114_at	3
X237118_at	3
X237119_at	3
X237132_at	3
X237133_at	3
X237136_at	3
X237165_at	3
X237167_at	3
X237176_at	3
X237179_at	3
X237180_at	3
X237181_at	3
X237184_at	3
X237195_at	3
X237198_at	3
X237199_at	3
X237201_at	3
X237208_at	3
X237216_at	3
X237218_at	3
X237223_at	3
X237232_at	3
X237238_at	3
X237239_at	3
X237249_at	3
X237261_at	3
X237264_at	3
X237278_x_at	3
X237286_at	3
X237290_at	3
X237292_at	3
X237310_at	3
X237317_at	3
X237318_at	3
X237322_at	3
X237330_at	3
X237332_at	3
X237333_at	3
X237341_at	3
X237346_at	3
X237347_at	3
X237352_at	3
X237354_at	3
X237369_at	3
X237371_at	3
X237376_at	3
X237383_at	3
X237387_at	3
X237388_at	3
X237398_at	3
X237409_at	3
X237418_at	3
X237420_at	3
X237426_at	3
X237432_at	3
X237441_at	3
X237442_at	3
X237446_at	3
X237448_at	3
X237452_at	3
X237456_at	3
X237459_at	3
X237461_at	3
X237464_at	3
X237475_x_at	3
X237489_at	3
X237491_at	3
X237492_at	3
X237496_at	3
X237502_at	3
X237504_at	3
X237538_at	3
X237544_at	3
X237548_at	3
X237554_at	3
X237555_at	3
X237560_at	3
X237568_at	3
X237569_at	3
X237577_at	3
X237586_at	3
X237588_at	3
X237594_at	3
X237600_at	3
X237616_at	3
X237624_at	3
X237625_s_at	3
X237626_at	3
X237628_at	3
X237632_at	3
X237640_at	3
X237663_at	3
X237671_at	3
X237680_at	3
X237703_at	3
X237707_at	3
X237716_at	3
X237733_at	3
X237741_at	3
X237745_at	3
X237747_at	3
X237750_at	3
X237751_x_at	3
X237753_at	3
X237759_at	3
X237768_x_at	3
X237778_at	3
X237782_at	3
X237784_at	3
X237803_x_at	3
X237825_x_at	3
X237839_at	3
X237849_at	3
X237856_at	3
X237864_at	3
X237865_x_at	3
X237868_x_at	3
X237875_at	3
X237884_x_at	3
X237891_at	3
X237895_at	3
X237917_at	3
X237942_at	3
X237943_at	3
X237945_at	3
X237951_at	3
X237952_at	3
X237953_at	3
X237963_x_at	3
X237972_at	3
X237999_at	3
X238000_at	3
X238002_at	3
X238025_at	3
X238032_at	3
X238037_at	3
X238040_at	3
X238049_at	3
X238055_at	3
X238064_at	3
X238067_at	3
X238069_at	3
X238070_at	3
X238079_at	3
X238082_at	3
X238104_at	3
X238108_at	3
X238114_at	3
X238119_at	3
X238121_at	3
X238127_at	3
X238130_at	3
X238140_at	3
X238142_at	3
X238145_at	3
X238146_at	3
X238156_at	3
X238159_at	3
X238161_at	3
X238170_at	3
X238172_at	3
X238176_at	3
X238185_at	3
X238193_at	3
X238210_at	3
X238214_at	3
X238220_at	3
X238224_at	3
X238231_at	3
X238243_at	3
X238252_at	3
X238257_at	3
X238271_x_at	3
X238276_at	3
X238277_at	3
X238281_at	3
X238292_at	3
X238295_at	3
X238297_at	3
X238299_at	3
X238303_at	3
X238311_at	3
X238317_x_at	3
X238320_at	3
X238327_at	3
X238341_at	3
X238342_at	3
X238350_at	3
X238356_at	3
X238363_at	3
X238378_at	3
X238393_at	3
X238417_at	3
X238423_at	3
X238429_at	3
X238430_x_at	3
X238431_at	3
X238437_at	3
X238439_at	3
X238444_at	3
X238449_at	3
X238455_at	3
X238461_at	3
X238468_at	3
X238476_at	3
X238481_at	3
X238492_at	3
X238493_at	3
X238501_at	3
X238503_at	3
X238512_at	3
X238524_at	3
X238525_at	3
X238530_at	3
X238531_x_at	3
X238534_at	3
X238536_at	3
X238540_at	3
X238546_at	3
X238549_at	3
X238553_at	3
X238555_at	3
X238556_at	3
X238558_at	3
X238559_at	3
X238560_at	3
X238563_at	3
X238580_at	3
X238581_at	3
X238589_s_at	3
X238592_at	3
X238593_at	3
X238595_at	3
X238600_at	3
X238602_at	3
X238608_at	3
X238610_s_at	3
X238611_at	3
X238614_x_at	3
X238617_at	3
X238619_at	3
X238624_at	3
X238629_x_at	3
X238631_at	3
X238635_at	3
X238642_at	3
X238649_at	3
X238651_at	3
X238652_at	3
X238666_at	3
X238668_at	3
X238672_at	3
X238674_at	3
X238706_at	3
X238712_at	3
X238714_at	3
X238715_at	3
X238720_at	3
X238722_x_at	3
X238723_at	3
X238725_at	3
X238735_at	3
X238736_at	3
X238744_at	3
X238745_at	3
X238749_at	3
X238751_at	3
X238760_at	3
X238761_at	3
X238768_at	3
X238769_at	3
X238771_at	3
X238774_at	3
X238775_at	3
X238780_s_at	3
X238783_at	3
X238784_at	3
X238785_at	3
X238787_at	3
X238788_at	3
X238796_at	3
X238800_s_at	3
X238807_at	3
X238812_at	3
X238823_at	3
X238833_at	3
X238835_at	3
X238836_at	3
X238838_at	3
X238840_at	3
X238845_at	3
X238851_at	3
X238852_at	3
X238865_at	3
X238869_at	3
X238875_at	3
X238880_at	3
X238883_at	3
X238884_at	3
X238886_at	3
X238892_at	3
X238894_at	3
X238900_at	3
X238902_at	3
X238908_at	3
X238913_at	3
X238918_at	3
X238920_at	3
X238924_at	3
X238931_at	3
X238932_at	3
X238937_at	3
X238939_at	3
X238944_at	3
X238951_at	3
X238954_at	3
X238957_at	3
X238970_at	3
X238982_at	3
X238987_at	3
X238988_at	3
X238989_at	3
X238990_x_at	3
X238994_at	3
X239001_at	3
X239005_at	3
X239008_at	3
X239012_at	3
X239014_at	3
X239022_at	3
X239023_at	3
X239024_at	3
X239027_at	3
X239033_at	3
X239034_at	3
X239040_at	3
X239043_at	3
X239045_at	3
X239049_at	3
X239050_s_at	3
X239062_at	3
X239070_at	3
X239071_at	3
X239073_at	3
X239082_at	3
X239096_at	3
X239102_s_at	3
X239107_at	3
X239108_at	3
X239121_at	3
X239124_at	3
X239129_at	3
X239131_at	3
X239149_at	3
X239151_at	3
X239153_at	3
X239159_at	3
X239160_at	3
X239162_at	3
X239163_at	3
X239164_at	3
X239166_at	3
X239167_at	3
X239171_at	3
X239173_at	3
X239175_at	3
X239178_at	3
X239179_at	3
X239186_at	3
X239188_at	3
X239193_at	3
X239196_at	3
X239205_s_at	3
X239210_at	3
X239212_at	3
X239227_at	3
X239228_at	3
X239231_at	3
X239232_at	3
X239234_at	3
X239235_at	3
X239237_at	3
X239238_at	3
X239243_at	3
X239245_at	3
X239246_at	3
X239247_at	3
X239251_at	3
X239258_at	3
X239264_at	3
X239266_at	3
X239269_at	3
X239274_at	3
X239283_at	3
X239285_at	3
X239287_at	3
X239289_x_at	3
X239294_at	3
X239296_at	3
X239301_at	3
X239311_at	3
X239313_at	3
X239317_at	3
X239328_at	3
X239331_at	3
X239339_at	3
X239347_at	3
X239348_at	3
X239355_at	3
X239358_at	3
X239373_at	3
X239378_at	3
X239379_at	3
X239383_at	3
X239385_at	3
X239387_at	3
X239388_at	3
X239390_at	3
X239392_s_at	3
X239393_at	3
X239397_at	3
X239404_at	3
X239405_at	3
X239408_at	3
X239409_at	3
X239411_at	3
X239412_at	3
X239418_x_at	3
X239421_at	3
X239427_at	3
X239428_at	3
X239431_at	3
X239432_at	3
X239442_at	3
X239445_at	3
X239449_at	3
X239451_at	3
X239453_at	3
X239456_at	3
X239467_at	3
X239469_at	3
X239482_x_at	3
X239487_at	3
X239489_at	3
X239493_at	3
X239496_at	3
X239497_at	3
X239504_at	3
X239505_at	3
X239511_s_at	3
X239512_at	3
X239516_at	3
X239519_at	3
X239529_at	3
X239531_at	3
X239533_at	3
X239536_at	3
X239539_at	3
X239540_at	3
X239545_at	3
X239549_at	3
X239551_at	3
X239555_at	3
X239556_at	3
X239557_at	3
X239559_at	3
X239561_at	3
X239567_at	3
X239571_at	3
X239577_at	3
X239580_at	3
X239585_at	3
X239591_at	3
X239593_at	3
X239597_at	3
X239600_at	3
X239601_at	3
X239603_x_at	3
X239605_x_at	3
X239606_at	3
X239611_at	3
X239614_x_at	3
X239619_at	3
X239629_at	3
X239630_at	3
X239635_at	3
X239637_at	3
X239646_at	3
X239649_at	3
X239650_at	3
X239651_at	3
X239653_at	3
X239654_at	3
X239655_at	3
X239660_at	3
X239661_at	3
X239665_at	3
X239672_at	3
X239674_at	3
X239679_at	3
X239682_at	3
X239693_at	3
X239695_at	3
X239701_at	3
X239704_at	3
X239714_at	3
X239716_at	3
X239718_at	3
X239721_at	3
X239724_at	3
X239726_at	3
X239731_at	3
X239735_at	3
X239740_at	3
X239742_at	3
X239745_at	3
X239748_x_at	3
X239752_at	3
X239757_at	3
X239761_at	3
X239762_at	3
X239769_at	3
X239771_at	3
X239778_x_at	3
X239780_at	3
X239784_at	3
X239788_at	3
X239793_at	3
X239795_at	3
X239797_at	3
X239798_at	3
X239803_at	3
X239804_at	3
X239808_at	3
X239809_at	3
X239810_at	3
X239811_at	3
X239815_at	3
X239817_at	3
X239819_at	3
X239826_at	3
X239830_at	3
X239831_at	3
X239832_at	3
X239833_at	3
X239835_at	3
X239840_at	3
X239841_at	3
X239851_at	3
X239861_at	3
X239862_at	3
X239867_at	3
X239868_at	3
X239876_at	3
X239886_at	3
X239888_at	3
X239892_at	3
X239893_at	3
X239895_at	3
X239901_at	3
X239917_at	3
X239923_at	3
X239924_at	3
X239930_at	3
X239936_at	3
X239937_at	3
X239938_x_at	3
X239944_at	3
X239945_at	3
X239946_at	3
X239948_at	3
X239954_at	3
X239955_at	3
X239956_at	3
X239957_at	3
X239966_at	3
X239969_at	3
X239975_at	3
X239978_at	3
X239979_at	3
X239980_at	3
X239991_at	3
X239992_at	3
X239999_at	3
X240006_at	3
X240008_at	3
X240016_at	3
X240019_at	3
X240038_at	3
X240044_x_at	3
X240046_at	3
X240052_at	3
X240057_at	3
X240061_at	3
X240062_at	3
X240064_at	3
X240067_at	3
X240070_at	3
X240072_at	3
X240094_at	3
X240102_at	3
X240106_at	3
X240108_at	3
X240109_at	3
X240118_at	3
X240120_at	3
X240128_at	3
X240134_at	3
X240137_at	3
X240139_at	3
X240141_at	3
X240145_at	3
X240146_at	3
X240148_at	3
X240154_at	3
X240155_x_at	3
X240159_at	3
X240165_at	3
X240166_x_at	3
X240168_at	3
X240170_at	3
X240173_at	3
X240174_at	3
X240176_at	3
X240180_at	3
X240205_x_at	3
X240216_at	3
X240220_at	3
X240221_at	3
X240226_at	3
X240231_at	3
X240232_at	3
X240234_at	3
X240238_at	3
X240240_at	3
X240241_at	3
X240247_at	3
X240248_at	3
X240254_at	3
X240260_at	3
X240261_at	3
X240262_at	3
X240263_at	3
X240265_at	3
X240269_at	3
X240271_at	3
X240279_at	3
X240282_at	3
X240286_at	3
X240296_at	3
X240302_at	3
X240307_at	3
X240314_at	3
X240315_at	3
X240317_at	3
X240326_at	3
X240338_at	3
X240339_at	3
X240351_at	3
X240362_at	3
X240367_at	3
X240370_at	3
X240383_at	3
X240385_at	3
X240399_at	3
X240401_at	3
X240413_at	3
X240415_at	3
X240417_at	3
X240440_at	3
X240442_at	3
X240446_at	3
X240451_at	3
X240452_at	3
X240457_at	3
X240458_at	3
X240460_at	3
X240478_at	3
X240481_at	3
X240482_at	3
X240486_at	3
X240498_at	3
X240499_at	3
X240502_at	3
X240503_at	3
X240510_at	3
X240521_at	3
X240527_at	3
X240529_at	3
X240530_at	3
X240538_at	3
X240539_at	3
X240542_at	3
X240544_at	3
X240547_at	3
X240548_at	3
X240552_at	3
X240554_at	3
X240555_at	3
X240557_at	3
X240558_at	3
X240568_at	3
X240573_at	3
X240579_at	3
X240593_x_at	3
X240594_at	3
X240600_at	3
X240601_at	3
X240606_at	3
X240608_at	3
X240612_at	3
X240613_at	3
X240621_at	3
X240625_at	3
X240626_at	3
X240636_at	3
X240637_at	3
X240638_at	3
X240652_at	3
X240655_at	3
X240656_at	3
X240659_x_at	3
X240665_at	3
X240666_at	3
X240695_at	3
X240702_at	3
X240703_s_at	3
X240725_at	3
X240733_at	3
X240735_at	3
X240737_at	3
X240747_at	3
X240751_at	3
X240758_at	3
X240759_at	3
X240765_at	3
X240769_at	3
X240772_at	3
X240773_at	3
X240775_at	3
X240778_at	3
X240788_at	3
X240789_at	3
X240798_at	3
X240800_x_at	3
X240813_at	3
X240829_at	3
X240830_at	3
X240839_at	3
X240845_at	3
X240846_at	3
X240859_at	3
X240861_at	3
X240865_at	3
X240866_at	3
X240867_at	3
X240868_at	3
X240870_at	3
X240873_x_at	3
X240875_at	3
X240890_at	3
X240899_at	3
X240903_at	3
X240908_at	3
X240910_at	3
X240913_at	3
X240915_at	3
X240921_at	3
X240925_at	3
X240926_at	3
X240939_x_at	3
X240941_at	3
X240946_at	3
X240948_at	3
X240957_at	3
X240960_at	3
X240965_at	3
X240969_at	3
X240971_x_at	3
X240977_at	3
X240984_at	3
X240990_at	3
X240991_at	3
X240997_at	3
X241002_at	3
X241008_at	3
X241015_at	3
X241018_at	3
X241026_at	3
X241035_s_at	3
X241036_at	3
X241041_at	3
X241043_at	3
X241044_x_at	3
X241060_x_at	3
X241065_x_at	3
X241068_at	3
X241092_at	3
X241093_at	3
X241102_at	3
X241140_at	3
X241152_at	3
X241154_x_at	3
X241155_at	3
X241159_x_at	3
X241164_at	3
X241191_at	3
X241205_at	3
X241210_at	3
X241216_at	3
X241223_x_at	3
X241226_at	3
X241240_at	3
X241242_at	3
X241245_at	3
X241268_x_at	3
X241272_at	3
X241287_x_at	3
X241289_at	3
X241294_at	3
X241301_at	3
X241303_x_at	3
X241314_at	3
X241334_at	3
X241335_at	3
X241336_at	3
X241344_at	3
X241347_at	3
X241348_at	3
X241351_at	3
X241365_at	3
X241370_at	3
X241372_at	3
X241385_at	3
X241387_at	3
X241388_at	3
X241391_at	3
X241392_at	3
X241397_at	3
X241402_at	3
X241403_at	3
X241407_at	3
X241413_at	3
X241414_at	3
X241419_at	3
X241425_at	3
X241435_at	3
X241438_at	3
X241445_at	3
X241448_at	3
X241456_at	3
X241458_at	3
X241459_at	3
X241460_at	3
X241464_s_at	3
X241472_at	3
X241473_at	3
X241479_at	3
X241483_at	3
X241487_at	3
X241489_at	3
X241494_at	3
X241497_at	3
X241501_at	3
X241508_at	3
X241509_at	3
X241520_x_at	3
X241532_at	3
X241534_at	3
X241535_at	3
X241545_x_at	3
X241554_at	3
X241561_at	3
X241583_x_at	3
X241586_at	3
X241590_at	3
X241595_at	3
X241607_at	3
X241613_at	3
X241616_at	3
X241619_at	3
X241620_at	3
X241621_at	3
X241623_at	3
X241624_at	3
X241630_at	3
X241658_at	3
X241680_at	3
X241681_at	3
X241685_x_at	3
X241688_at	3
X241692_at	3
X241699_at	3
X241702_at	3
X241705_at	3
X241716_at	3
X241721_at	3
X241722_x_at	3
X241731_x_at	3
X241732_at	3
X241736_at	3
X241737_x_at	3
X241740_at	3
X241741_at	3
X241742_at	3
X241750_x_at	3
X241751_at	3
X241752_at	3
X241755_at	3
X241756_at	3
X241757_x_at	3
X241761_at	3
X241762_at	3
X241765_at	3
X241768_at	3
X241769_at	3
X241774_at	3
X241775_at	3
X241777_x_at	3
X241786_at	3
X241788_x_at	3
X241790_at	3
X241792_x_at	3
X241795_at	3
X241797_at	3
X241798_at	3
X241803_s_at	3
X241812_at	3
X241814_at	3
X241815_at	3
X241816_at	3
X241817_at	3
X241818_at	3
X241824_at	3
X241832_at	3
X241837_at	3
X241838_at	3
X241843_at	3
X241845_at	3
X241846_at	3
X241849_at	3
X241851_x_at	3
X241860_at	3
X241865_at	3
X241867_at	3
X241872_at	3
X241879_at	3
X241884_at	3
X241885_at	3
X241891_at	3
X241893_at	3
X241897_at	3
X241900_at	3
X241905_at	3
X241906_at	3
X241909_at	3
X241913_at	3
X241917_at	3
X241920_x_at	3
X241924_at	3
X241928_at	3
X241930_x_at	3
X241932_at	3
X241938_at	3
X241940_at	3
X241947_at	3
X241954_at	3
X241956_at	3
X241965_at	3
X241968_at	3
X241974_at	3
X241981_at	3
X241988_x_at	3
X241991_at	3
X241993_x_at	3
X241997_at	3
X242001_at	3
X242008_at	3
X242014_at	3
X242018_at	3
X242020_s_at	3
X242025_at	3
X242027_at	3
X242029_at	3
X242030_at	3
X242031_at	3
X242039_at	3
X242040_at	3
X242041_at	3
X242052_at	3
X242055_at	3
X242057_at	3
X242058_at	3
X242059_at	3
X242060_x_at	3
X242064_at	3
X242068_at	3
X242074_at	3
X242075_at	3
X242077_x_at	3
X242080_at	3
X242096_at	3
X242098_at	3
X242099_at	3
X242100_at	3
X242106_at	3
X242108_at	3
X242109_at	3
X242110_at	3
X242111_at	3
X242117_at	3
X242120_at	3
X242121_at	3
X242125_at	3
X242126_at	3
X242129_at	3
X242133_s_at	3
X242134_at	3
X242143_at	3
X242144_at	3
X242146_at	3
X242156_at	3
X242163_at	3
X242167_at	3
X242170_at	3
X242171_at	3
X242172_at	3
X242175_at	3
X242176_at	3
X242182_x_at	3
X242188_at	3
X242189_at	3
X242190_at	3
X242191_at	3
X242194_at	3
X242195_x_at	3
X242201_at	3
X242206_at	3
X242208_at	3
X242210_at	3
X242216_at	3
X242223_at	3
X242225_at	3
X242229_at	3
X242232_at	3
X242233_at	3
X242234_at	3
X242235_x_at	3
X242239_at	3
X242240_at	3
X242241_x_at	3
X242243_at	3
X242244_at	3
X242248_at	3
X242261_at	3
X242265_at	3
X242268_at	3
X242270_at	3
X242272_at	3
X242275_at	3
X242279_at	3
X242281_at	3
X242287_at	3
X242290_at	3
X242297_at	3
X242298_x_at	3
X242299_at	3
X242306_at	3
X242309_at	3
X242310_at	3
X242311_x_at	3
X242320_at	3
X242325_at	3
X242330_at	3
X242343_x_at	3
X242347_at	3
X242349_at	3
X242357_x_at	3
X242361_at	3
X242362_at	3
X242369_x_at	3
X242374_at	3
X242377_x_at	3
X242384_at	3
X242388_x_at	3
X242389_at	3
X242390_at	3
X242393_x_at	3
X242396_at	3
X242397_at	3
X242398_x_at	3
X242399_at	3
X242403_at	3
X242405_at	3
X242407_at	3
X242409_at	3
X242413_at	3
X242417_at	3
X242423_x_at	3
X242425_at	3
X242427_at	3
X242428_at	3
X242431_at	3
X242438_at	3
X242439_s_at	3
X242440_at	3
X242446_at	3
X242447_at	3
X242448_at	3
X242453_at	3
X242456_at	3
X242457_at	3
X242461_at	3
X242462_at	3
X242463_x_at	3
X242467_at	3
X242471_at	3
X242476_at	3
X242480_at	3
X242482_at	3
X242485_at	3
X242490_at	3
X242492_at	3
X242494_at	3
X242498_x_at	3
X242506_at	3
X242512_at	3
X242514_at	3
X242518_at	3
X242521_at	3
X242527_at	3
X242529_x_at	3
X242531_at	3
X242539_at	3
X242542_at	3
X242544_x_at	3
X242549_at	3
X242550_at	3
X242551_at	3
X242554_at	3
X242556_at	3
X242558_at	3
X242559_at	3
X242562_at	3
X242563_at	3
X242572_at	3
X242573_at	3
X242576_x_at	3
X242577_at	3
X242578_x_at	3
X242588_at	3
X242593_at	3
X242598_at	3
X242602_x_at	3
X242609_x_at	3
X242611_at	3
X242612_at	3
X242616_at	3
X242619_x_at	3
X242622_x_at	3
X242625_at	3
X242628_at	3
X242633_x_at	3
X242642_at	3
X242645_at	3
X242646_at	3
X242650_at	3
X242652_at	3
X242664_at	3
X242669_at	3
X242672_at	3
X242673_at	3
X242677_at	3
X242679_at	3
X242680_at	3
X242688_at	3
X242691_at	3
X242693_at	3
X242695_at	3
X242700_at	3
X242701_at	3
X242702_at	3
X242703_at	3
X242706_s_at	3
X242707_at	3
X242712_x_at	3
X242714_at	3
X242721_at	3
X242725_at	3
X242726_at	3
X242732_at	3
X242734_x_at	3
X242735_x_at	3
X242736_at	3
X242737_at	3
X242740_at	3
X242741_x_at	3
X242742_at	3
X242748_at	3
X242749_at	3
X242750_at	3
X242751_at	3
X242752_at	3
X242756_at	3
X242758_x_at	3
X242759_at	3
X242768_at	3
X242778_at	3
X242780_at	3
X242791_at	3
X242792_at	3
X242797_x_at	3
X242800_at	3
X242801_at	3
X242803_at	3
X242808_at	3
X242814_at	3
X242820_at	3
X242827_x_at	3
X242829_x_at	3
X242836_at	3
X242837_at	3
X242839_at	3
X242846_at	3
X242849_at	3
X242851_at	3
X242852_at	3
X242853_at	3
X242854_x_at	3
X242858_at	3
X242859_at	3
X242862_x_at	3
X242865_at	3
X242866_x_at	3
X242868_at	3
X242874_at	3
X242875_at	3
X242876_at	3
X242877_at	3
X242878_at	3
X242881_x_at	3
X242886_at	3
X242894_at	3
X242899_at	3
X242903_at	3
X242907_at	3
X242911_at	3
X242915_at	3
X242916_at	3
X242918_at	3
X242919_at	3
X242920_at	3
X242922_at	3
X242923_at	3
X242926_at	3
X242929_at	3
X242932_at	3
X242936_at	3
X242943_at	3
X242945_at	3
X242946_at	3
X242949_x_at	3
X242953_at	3
X242956_at	3
X242958_x_at	3
X242961_x_at	3
X242965_at	3
X242966_x_at	3
X242968_at	3
X242969_at	3
X242970_at	3
X242972_at	3
X242974_at	3
X242975_s_at	3
X242983_at	3
X242986_at	3
X242989_at	3
X242990_at	3
X242993_at	3
X242995_at	3
X243001_at	3
X243003_at	3
X243005_at	3
X243006_at	3
X243008_at	3
X243009_at	3
X243012_at	3
X243013_at	3
X243016_at	3
X243020_at	3
X243025_at	3
X243030_at	3
X243031_at	3
X243037_at	3
X243038_at	3
X243039_at	3
X243046_at	3
X243047_at	3
X243049_at	3
X243050_at	3
X243051_at	3
X243054_at	3
X243055_at	3
X243064_at	3
X243066_at	3
X243070_at	3
X243072_at	3
X243077_at	3
X243088_at	3
X243089_at	3
X243090_at	3
X243091_at	3
X243092_at	3
X243099_at	3
X243108_at	3
X243109_at	3
X243113_at	3
X243121_x_at	3
X243123_at	3
X243124_at	3
X243134_at	3
X243147_x_at	3
X243149_at	3
X243150_at	3
X243154_at	3
X243158_at	3
X243159_x_at	3
X243162_at	3
X243178_at	3
X243182_at	3
X243183_at	3
X243184_at	3
X243189_at	3
X243200_at	3
X243205_at	3
X243206_at	3
X243210_at	3
X243213_at	3
X243216_x_at	3
X243217_at	3
X243218_at	3
X243221_at	3
X243222_at	3
X243226_at	3
X243229_at	3
X243233_at	3
X243249_at	3
X243250_at	3
X243256_at	3
X243264_s_at	3
X243271_at	3
X243275_at	3
X243277_x_at	3
X243280_at	3
X243281_at	3
X243282_at	3
X243284_at	3
X243286_at	3
X243291_at	3
X243293_at	3
X243296_at	3
X243303_at	3
X243305_at	3
X243315_at	3
X243316_x_at	3
X243318_at	3
X243319_at	3
X243329_at	3
X243332_at	3
X243338_at	3
X243341_at	3
X243348_at	3
X243350_at	3
X243352_at	3
X243356_at	3
X243361_at	3
X243365_s_at	3
X243366_s_at	3
X243367_at	3
X243381_at	3
X243388_at	3
X243395_at	3
X243401_at	3
X243407_at	3
X243410_at	3
X243414_at	3
X243428_at	3
X243431_at	3
X243434_at	3
X243435_at	3
X243442_x_at	3
X243450_at	3
X243454_at	3
X243455_at	3
X243461_at	3
X243462_s_at	3
X243465_at	3
X243469_at	3
X243470_at	3
X243473_at	3
X243476_at	3
X243480_at	3
X243482_at	3
X243490_at	3
X243496_at	3
X243498_at	3
X243505_at	3
X243509_at	3
X243511_at	3
X243512_x_at	3
X243513_at	3
X243514_at	3
X243519_at	3
X243521_at	3
X243522_at	3
X243524_at	3
X243525_at	3
X243527_at	3
X243528_at	3
X243537_at	3
X243539_at	3
X243546_at	3
X243552_at	3
X243557_at	3
X243558_at	3
X243559_at	3
X243561_at	3
X243563_at	3
X243568_at	3
X243570_at	3
X243573_at	3
X243578_at	3
X243585_at	3
X243586_at	3
X243587_x_at	3
X243589_at	3
X243591_at	3
X243592_at	3
X243593_s_at	3
X243598_at	3
X243601_at	3
X243602_at	3
X243608_at	3
X243612_at	3
X243619_at	3
X243625_at	3
X243630_at	3
X243636_s_at	3
X243637_at	3
X243640_x_at	3
X243646_at	3
X243648_at	3
X243649_at	3
X243655_x_at	3
X243656_at	3
X243659_at	3
X243660_at	3
X243664_at	3
X243665_s_at	3
X243666_at	3
X243667_at	3
X243673_at	3
X243675_at	3
X243682_at	3
X243683_at	3
X243691_at	3
X243696_at	3
X243709_at	3
X243720_at	3
X243722_at	3
X243724_at	3
X243729_at	3
X243736_at	3
X243739_at	3
X243745_at	3
X243748_at	3
X243751_at	3
X243755_at	3
X243759_at	3
X243764_at	3
X243765_at	3
X243768_at	3
X243771_at	3
X243780_at	3
X243785_at	3
X243787_at	3
X243788_at	3
X243790_at	3
X243791_at	3
X243792_x_at	3
X243796_at	3
X243797_at	3
X243798_at	3
X243801_x_at	3
X243808_at	3
X243810_at	3
X243819_at	3
X243826_at	3
X243827_at	3
X243829_at	3
X243835_at	3
X243839_s_at	3
X243841_at	3
X243843_at	3
X243846_x_at	3
X243847_at	3
X243851_at	3
X243857_at	3
X243860_at	3
X243865_x_at	3
X243868_at	3
X243869_at	3
X243872_at	3
X243874_at	3
X243876_at	3
X243878_at	3
X243882_at	3
X243885_x_at	3
X243890_at	3
X243895_x_at	3
X243899_at	3
X243904_at	3
X243908_at	3
X243910_x_at	3
X243915_at	3
X243919_at	3
X243920_x_at	3
X243931_at	3
X243933_at	3
X243934_at	3
